VERSION;TYPE;PEERS;ROUTES;BLOCKSIZE;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8-163-ge813cd67;multi;10;17783;;29952;12293;43536;192058;768232;19;4.155744364;2021-12-06@20:13:33
v2.0.8-163-ge813cd67;multi;10;17783;;29952;12293;43232;192053;768212;19;4.158111188;2021-12-06@20:13:39
v2.0.8-163-ge813cd67;multi;10;17783;;29952;12293;43076;192027;768108;19;4.151844965;2021-12-06@20:13:45
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36312;11009;44036;45;9.845653838;2021-12-06@20:14:05
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36424;11000;44000;46;10.105034944;2021-12-06@20:14:17
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36384;10999;43996;45;9.875427425;2021-12-06@20:14:28
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36440;10994;43976;47;10.319987275;2021-12-06@20:14:40
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36260;11007;44028;46;10.097267729;2021-12-06@20:14:52
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36300;11006;44024;47;10.315758143;2021-12-06@20:15:04
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36388;10993;43972;47;10.325056653;2021-12-06@20:15:15
v2.0.8-163-ge813cd67;imex;10;17783;;29952;12293;36600;11025;44100;46;10.097867454;2021-12-06@20:15:27
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11824;4515;18060;46;10.075913204;2021-12-06@20:15:46
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11460;4504;18016;50;10.976056302;2021-12-06@20:15:58
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11708;4512;18048;48;10.537367488;2021-12-06@20:16:10
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11492;4504;18016;46;10.095178399;2021-12-06@20:16:22
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11744;4502;18008;46;10.090156325;2021-12-06@20:16:33
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11840;4532;18128;47;10.326571395;2021-12-06@20:16:45
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11748;4522;18088;47;10.317123405;2021-12-06@20:16:57
v2.0.8-163-ge813cd67;single;10;17783;;29952;12293;11860;4533;18132;47;10.317285413;2021-12-06@20:17:09
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;62000;197033;788132;19;4.096507190;2021-12-06@20:17:22
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;61496;197049;788196;19;4.159589447;2021-12-06@20:17:28
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;61528;197013;788052;19;4.157080121;2021-12-06@20:17:33
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;61336;197054;788216;20;4.375605851;2021-12-06@20:17:39
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;61960;197035;788140;19;4.158493927;2021-12-06@20:17:45
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;62100;197061;788244;19;4.153872220;2021-12-06@20:17:50
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;62156;197028;788112;19;4.158705283;2021-12-06@20:17:56
v2.0.8-163-ge813cd67;mulimex;10;17783;;29952;12293;61480;197031;788124;19;4.148763160;2021-12-06@20:18:02
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;64672;328806;1315224;20;4.318850415;2021-12-06@20:18:17
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;64820;329049;1316196;22;4.815345088;2021-12-06@20:18:23
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;65324;328908;1315632;22;4.818446147;2021-12-06@20:18:30
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;65360;328856;1315424;22;4.817503278;2021-12-06@20:18:36
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;64740;328777;1315108;23;5.041512642;2021-12-06@20:18:43
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;64620;328807;1315228;22;4.812746187;2021-12-06@20:18:49
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;65080;328962;1315848;23;5.036722026;2021-12-06@20:18:55
v2.0.8-163-ge813cd67;multi;18;17783;;31744;12312;65008;328785;1315140;22;4.814744526;2021-12-06@20:19:02
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49696;14547;58188;76;16.710933951;2021-12-06@20:19:31
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49616;14539;58156;76;16.719335322;2021-12-06@20:19:49
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49788;14561;58244;76;16.720804601;2021-12-06@20:20:08
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49420;14537;58148;74;16.291328611;2021-12-06@20:20:25
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49760;14542;58168;75;16.506797991;2021-12-06@20:20:43
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49460;14543;58172;75;16.510428069;2021-12-06@20:21:01
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49488;14565;58260;78;17.159815365;2021-12-06@20:21:20
v2.0.8-163-ge813cd67;imex;18;17783;;31744;12312;49628;14539;58156;77;16.937557715;2021-12-06@20:21:38
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12664;4752;19008;78;17.150778775;2021-12-06@20:22:09
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12852;4752;19008;75;16.572674042;2021-12-06@20:22:27
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12696;4735;18940;74;16.284344401;2021-12-06@20:22:45
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12684;4743;18972;77;16.958014917;2021-12-06@20:23:03
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12856;4766;19064;76;16.736716239;2021-12-06@20:23:21
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12708;4750;19000;76;16.724097892;2021-12-06@20:23:40
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12792;4758;19032;80;17.605004747;2021-12-06@20:23:59
v2.0.8-163-ge813cd67;single;18;17783;;31744;12312;12812;4759;19036;79;17.394453901;2021-12-06@20:24:18
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;95888;336939;1347756;21;4.545320025;2021-12-06@20:24:36
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;95048;336946;1347784;23;5.043875112;2021-12-06@20:24:42
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;94508;336884;1347536;23;5.047837888;2021-12-06@20:24:49
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;94472;336843;1347372;23;5.044710659;2021-12-06@20:24:55
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;94740;336885;1347540;23;5.043086984;2021-12-06@20:25:02
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;94692;336878;1347512;24;5.263748739;2021-12-06@20:25:09
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;94916;336884;1347536;23;5.038846352;2021-12-06@20:25:15
v2.0.8-163-ge813cd67;mulimex;18;17783;;31744;12312;95928;336986;1347944;23;5.045801500;2021-12-06@20:25:22
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;102200;568266;2273064;27;5.889785287;2021-12-06@20:25:48
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;103496;568251;2273004;33;7.254135647;2021-12-06@20:25:57
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;103060;568155;2272620;33;7.258544791;2021-12-06@20:26:05
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;103120;568281;2273124;33;7.259433077;2021-12-06@20:26:14
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;102232;568193;2272772;33;7.260431843;2021-12-06@20:26:23
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;103408;568131;2272524;33;7.257202648;2021-12-06@20:26:32
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;102248;568195;2272780;32;7.033852291;2021-12-06@20:26:40
v2.0.8-163-ge813cd67;multi;32;17783;;32894;12393;103584;568271;2273084;33;7.250038875;2021-12-06@20:26:49
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71536;20480;81920;130;28.634837924;2021-12-06@20:27:41
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71828;20484;81936;127;27.989196410;2021-12-06@20:28:11
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71440;20475;81900;128;28.197493992;2021-12-06@20:28:41
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71676;20476;81904;129;28.434298098;2021-12-06@20:29:11
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71684;20463;81852;128;28.214101359;2021-12-06@20:29:41
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71496;20481;81924;127;28.004319718;2021-12-06@20:30:10
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71432;20462;81848;128;28.211302327;2021-12-06@20:30:40
v2.0.8-163-ge813cd67;imex;32;17783;;32894;12393;71788;20486;81944;129;28.440937824;2021-12-06@20:31:10
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;13788;5053;20212;138;30.418650112;2021-12-06@20:32:03
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;14100;5056;20224;130;28.650281365;2021-12-06@20:32:33
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;14112;5053;20212;132;29.096653304;2021-12-06@20:33:04
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;13752;5054;20216;133;29.323401255;2021-12-06@20:33:34
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;14000;5051;20204;130;28.640473480;2021-12-06@20:34:06
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;13808;5053;20212;128;28.205272779;2021-12-06@20:34:36
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;13872;5066;20264;129;28.431496100;2021-12-06@20:35:06
v2.0.8-163-ge813cd67;single;32;17783;;32894;12393;13728;5058;20232;134;29.531467650;2021-12-06@20:35:37
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;152396;581787;2327148;29;6.324602926;2021-12-06@20:36:04
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;153572;581745;2326980;34;7.484398688;2021-12-06@20:36:13
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;153808;581826;2327304;34;7.483412616;2021-12-06@20:36:22
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;153264;581724;2326896;34;7.485421176;2021-12-06@20:36:30
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;152912;581772;2327088;34;7.483382201;2021-12-06@20:36:39
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;153932;581737;2326948;34;7.481120459;2021-12-06@20:36:48
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;152668;581760;2327040;35;7.705629881;2021-12-06@20:36:58
v2.0.8-163-ge813cd67;mulimex;32;17783;;32894;12393;153600;581890;2327560;33;7.260312320;2021-12-06@20:37:06
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;167480;978389;3913556;46;10.121600957;2021-12-06@20:37:47
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;167404;978474;3913896;51;11.233279854;2021-12-06@20:38:00
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;168088;978336;3913344;51;11.248628932;2021-12-06@20:38:13
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;168432;978410;3913640;52;11.469414891;2021-12-06@20:38:26
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;169440;978712;3914848;52;11.480132192;2021-12-06@20:38:39
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;168784;978638;3914552;53;11.694225140;2021-12-06@20:38:52
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;165712;978262;3913048;52;11.480888442;2021-12-06@20:39:05
v2.0.8-163-ge813cd67;multi;56;17783;;33578;12411;166332;978182;3912728;51;11.254613500;2021-12-06@20:39:18
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108252;30352;121408;217;47.854685718;2021-12-06@20:40:46
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108100;30371;121484;222;48.990026257;2021-12-06@20:41:36
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108020;30302;121208;214;47.192668348;2021-12-06@20:42:25
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108024;30293;121172;211;46.537644076;2021-12-06@20:43:13
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108008;30312;121248;229;50.482256930;2021-12-06@20:44:05
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108220;30354;121416;220;48.511016057;2021-12-06@20:44:55
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108432;30316;121264;219;48.295091310;2021-12-06@20:45:45
v2.0.8-163-ge813cd67;imex;56;17783;;33578;12411;108204;30357;121428;222;48.979834405;2021-12-06@20:46:35
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15228;5432;21728;240;52.940262022;2021-12-06@20:48:04
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15304;5435;21740;228;50.303076962;2021-12-06@20:48:56
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15548;5459;21836;220;48.554455486;2021-12-06@20:49:47
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15308;5444;21776;222;49.008509564;2021-12-06@20:50:38
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15428;5452;21808;221;48.781160247;2021-12-06@20:51:31
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15228;5455;21820;217;47.883786884;2021-12-06@20:52:21
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15288;5426;21704;258;56.958597239;2021-12-06@20:53:19
v2.0.8-163-ge813cd67;single;56;17783;;33578;12411;15500;5451;21804;222;48.989794059;2021-12-06@20:54:09
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;250968;1001355;4005420;50;11.060636581;2021-12-06@20:54:56
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;252784;1001514;4006056;55;12.152078628;2021-12-06@20:55:10
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;252052;1001277;4005108;56;12.374197611;2021-12-06@20:55:26
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;250648;1001277;4005108;54;11.926556592;2021-12-06@20:55:41
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;250812;1001283;4005132;55;12.158614198;2021-12-06@20:55:57
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;252516;1001220;4004880;56;12.367040358;2021-12-06@20:56:13
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;252056;1001418;4005672;57;12.576237327;2021-12-06@20:56:29
v2.0.8-163-ge813cd67;mulimex;56;17783;;33578;12411;252780;1001270;4005080;57;12.599500941;2021-12-06@20:56:45
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;286552;1730237;6920948;87;19.241520785;2021-12-06@20:58:01
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;288848;1731029;6924116;92;20.325654482;2021-12-06@20:58:23
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;288908;1730865;6923460;93;20.556020913;2021-12-06@20:58:45
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;284360;1730148;6920592;92;20.374314073;2021-12-06@20:59:08
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;289104;1730877;6923508;95;21.010108917;2021-12-06@20:59:31
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;288204;1731890;6927560;94;20.817362860;2021-12-06@20:59:54
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;289448;1731094;6924376;88;19.514472725;2021-12-06@21:00:16
v2.0.8-163-ge813cd67;multi;100;17783;;33951;12499;284968;1730647;6922588;92;20.373575097;2021-12-06@21:00:39
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;175420;48437;193748;393;86.931550083;2021-12-06@21:03:13
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;175680;48530;194120;389;86.047319063;2021-12-06@21:04:40
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;174932;48333;193332;389;86.042806907;2021-12-06@21:06:08
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;175256;48409;193636;374;82.686947744;2021-12-06@21:07:32
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;174264;48227;192908;391;86.534293120;2021-12-06@21:09:00
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;175164;48321;193284;395;87.429189880;2021-12-06@21:10:29
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;174788;48355;193420;386;85.434448517;2021-12-06@21:11:56
v2.0.8-163-ge813cd67;imex;100;17783;;33951;12499;174720;48348;193392;377;83.379206264;2021-12-06@21:13:21
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17808;6029;24116;409;90.665509842;2021-12-06@21:15:57
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17564;6010;24040;406;90.077951916;2021-12-06@21:17:29
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17840;6006;24024;409;90.699169533;2021-12-06@21:19:01
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17744;6054;24216;400;88.774242984;2021-12-06@21:20:32
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17516;5977;23908;420;93.218086288;2021-12-06@21:22:06
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17516;5966;23864;403;89.497769150;2021-12-06@21:23:37
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17776;6063;24252;409;90.766893951;2021-12-06@21:25:09
v2.0.8-163-ge813cd67;single;100;17783;;33951;12499;17440;5989;23956;411;91.293720343;2021-12-06@21:26:42
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;434020;1770411;7081644;92;20.374003266;2021-12-06@21:28:07
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;433596;1770884;7083536;97;21.449047419;2021-12-06@21:28:29
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;432756;1770333;7081332;98;21.788378714;2021-12-06@21:28:53
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;432368;1770376;7081504;98;21.669638297;2021-12-06@21:29:16
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;432388;1770464;7081856;98;21.721247625;2021-12-06@21:29:39
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;433992;1770388;7081552;98;21.706651846;2021-12-06@21:30:02
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;432252;1770500;7082000;97;21.460912763;2021-12-06@21:30:25
v2.0.8-163-ge813cd67;mulimex;100;17783;;33951;12499;431716;1770274;7081096;98;21.706835494;2021-12-06@21:30:48
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;493224;2211142;8844568;156;34.631798281;2021-12-06@21:33:00
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;495676;2211991;8847964;162;35.912034559;2021-12-06@21:33:37
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;491824;2211005;8844020;162;35.949107695;2021-12-06@21:34:15
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;493592;2211067;8844268;164;36.282322167;2021-12-06@21:34:52
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;499688;2212468;8849872;163;36.084842565;2021-12-06@21:35:30
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;499512;2212139;8848556;163;36.161966909;2021-12-06@21:36:08
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;498736;2212306;8849224;161;35.698107826;2021-12-06@21:36:45
v2.0.8-163-ge813cd67;multi;178;17783;;34156;12582;497008;2212270;8849080;164;36.357921824;2021-12-06@21:37:23
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;294084;80485;321940;713;158.285876408;2021-12-06@21:42:00
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;292964;80178;320712;696;154.492668580;2021-12-06@21:44:36
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;294524;80562;322248;701;155.776462026;2021-12-06@21:47:14
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;293552;80305;321220;733;163.349949427;2021-12-06@21:49:58
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;295016;80685;322740;681;151.631866600;2021-12-06@21:52:32
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;292956;80171;320684;680;150.936769125;2021-12-06@21:55:04
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;294468;80503;322012;672;149.162057416;2021-12-06@21:57:35
v2.0.8-163-ge813cd67;imex;178;17783;;34156;12582;294588;80557;322228;703;156.113833841;2021-12-06@22:00:12
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21020;6899;27596;750;166.981207920;2021-12-06@22:04:52
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21268;6893;27572;765;170.676730082;2021-12-06@22:07:44
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21032;6867;27468;724;161.047044019;2021-12-06@22:10:27
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21076;6867;27468;746;166.213513958;2021-12-06@22:13:14
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21252;6880;27520;702;156.176459554;2021-12-06@22:15:53
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21252;6906;27624;745;165.893160710;2021-12-06@22:18:41
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21328;6885;27540;716;159.211054427;2021-12-06@22:21:22
v2.0.8-163-ge813cd67;single;178;17783;;34156;12582;21372;6912;27648;753;167.677584181;2021-12-06@22:24:12
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;761996;2283589;9134356;158;35.077615140;2021-12-06@22:26:35
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;757388;2282014;9128056;173;38.366688669;2021-12-06@22:27:15
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;760388;2283387;9133548;172;38.185089177;2021-12-06@22:27:54
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;754976;2281953;9127812;169;37.510356497;2021-12-06@22:28:33
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;757304;2282234;9128936;170;37.729832892;2021-12-06@22:29:13
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;756040;2281805;9127220;174;38.618450690;2021-12-06@22:29:53
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;760120;2283030;9132120;169;37.503847768;2021-12-06@22:30:32
v2.0.8-163-ge813cd67;mulimex;178;17783;;34156;12582;761100;2283870;9135480;169;37.636358569;2021-12-06@22:31:11
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;876356;2311836;9247344;293;65.392363755;2021-12-06@22:35:12
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;867084;2310575;9242300;291;65.238325685;2021-12-06@22:36:20
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;876580;2311633;9246532;298;66.139101648;2021-12-06@22:37:27
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;864840;2309843;9239372;285;63.312026602;2021-12-06@22:38:32
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;875652;2311655;9246620;293;65.272628546;2021-12-06@22:39:39
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;864216;2309545;9238180;291;64.769997895;2021-12-06@22:40:45
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;858300;2308839;9235356;293;65.119980084;2021-12-06@22:41:52
v2.0.8-163-ge813cd67;multi;316;17783;;34574;12710;873928;2311692;9246768;299;66.837449563;2021-12-06@22:43:01
v2.0.8-163-ge813cd67;imex;316;17783;;34574;12710;508512;138198;552792;1319;294.454130761;2021-12-06@22:51:14
v2.0.8-163-ge813cd67;imex;316;17783;;34574;12710;506972;137849;551396;1320;295.056020887;2021-12-06@22:56:11
v2.0.8-163-ge813cd67;imex;316;17783;;34574;12710;515604;140023;560092;1291;288.661181754;2021-12-06@23:01:01
v2.0.8-163-ge813cd67;imex;316;17783;;34574;12710;507152;137844;551376;1278;285.510122239;2021-12-06@23:06:03
v2.0.8-163-ge813cd67;imex;316;17783;;34574;12710;506552;137709;550836;1321;294.923234433;2021-12-06@23:11:00
v2.0.8-163-ge813cd67;imex;316;17783;;34574;12710;511720;138992;555968;1282;287.720350930;2021-12-06@23:15:49
